nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency,R_Score,F_Score,M_Score,RFM_Total,Segment
C915373077,500,1,145684.0,145684.0,306,4,4,3,11,Champions (핵심 VIP)
C915574424,349,1,512078.47,512078.47,457,4,4,4,12,Champions (핵심 VIP)
C915585560,380,1,221750.68,221750.68,426,4,4,4,12,Champions (핵심 VIP)
C915654453,303,1,286123.83,286123.83,503,3,4,4,11,Champions (핵심 VIP)
C915683261,353,1,203360.18,203360.18,453,4,4,4,12,Champions (핵심 VIP)
C915957735,326,1,253359.02,253359.02,480,3,4,4,11,Champions (핵심 VIP)
C916050125,303,1,246570.86,246570.86,503,3,4,4,11,Champions (핵심 VIP)
C916150793,355,1,303082.34,303082.34,451,4,4,4,12,Champions (핵심 VIP)
C916266738,380,1,359541.48,359541.48,426,4,4,4,12,Champions (핵심 VIP)
C91627192,565,1,286011.41,286011.41,241,4,4,4,12,Champions (핵심 VIP)
C916288544,380,1,412510.19,412510.19,426,4,4,4,12,Champions (핵심 VIP)
C916326602,400,1,214211.89,214211.89,406,4,4,4,12,Champions (핵심 VIP)
C916330155,381,1,57242.82,57242.82,425,4,4,3,11,Champions (핵심 VIP)
C916431037,349,1,60233.24,60233.24,457,4,4,3,11,Champions (핵심 VIP)
C916441481,599,1,238915.3,238915.3,207,4,4,4,12,Champions (핵심 VIP)
C916448510,393,1,8145175.97,8145175.97,413,4,4,4,12,Champions (핵심 VIP)
C916482798,788,5,189493.02353407713,37898.60470681543,18,4,4,3,11,Champions (핵심 VIP)
C916538566,331,5,574979.190562539,114995.8381125078,475,3,4,4,11,Champions (핵심 VIP)
C916631580,354,1,156691.83,156691.83,452,4,4,3,11,Champions (핵심 VIP)
C916635437,544,1,114224.35,114224.35,262,4,4,3,11,Champions (핵심 VIP)
C916702418,667,1,674278.71,674278.71,139,4,4,4,12,Champions (핵심 VIP)
C916728387,305,1,590356.53,590356.53,501,3,4,4,11,Champions (핵심 VIP)
C916764664,349,1,63051.96,63051.96,457,4,4,3,11,Champions (핵심 VIP)
C916776701,378,1,398358.51,398358.51,428,4,4,4,12,Champions (핵심 VIP)
C916799002,406,1,68048.15,68048.15,400,4,4,3,11,Champions (핵심 VIP)
C916912361,379,5,576707.8831725469,115341.57663450937,427,4,4,4,12,Champions (핵심 VIP)
C916919088,372,1,171865.36,171865.36,434,4,4,3,11,Champions (핵심 VIP)
C917014266,398,1,285417.05,285417.05,408,4,4,4,12,Champions (핵심 VIP)
C917184169,379,1,381123.2,381123.2,427,4,4,4,12,Champions (핵심 VIP)
C917221656,330,1,339254.17,339254.17,476,3,4,4,11,Champions (핵심 VIP)
C91728332,355,1,181474.81,181474.81,451,4,4,3,11,Champions (핵심 VIP)
C917306326,619,1,151627.67,151627.67,187,4,4,3,11,Champions (핵심 VIP)
C917321662,351,1,44945.26,44945.26,455,4,4,3,11,Champions (핵심 VIP)
C917341040,346,1,195128.51,195128.51,460,3,4,4,11,Champions (핵심 VIP)
C9174300,307,1,375061.14,375061.14,499,3,4,4,11,Champions (핵심 VIP)
C917471883,382,1,154019.82,154019.82,424,4,4,3,11,Champions (핵심 VIP)
C917490897,324,1,1989477.79,1989477.79,482,3,4,4,11,Champions (핵심 VIP)
C917492200,303,1,281860.75,281860.75,503,3,4,4,11,Champions (핵심 VIP)
C917504504,428,4,286505.8809900999,71626.47024752498,378,4,4,4,12,Champions (핵심 VIP)
C91750498,396,1,176050.28,176050.28,410,4,4,3,11,Champions (핵심 VIP)
C917716800,298,1,226104.82,226104.82,508,3,4,4,11,Champions (핵심 VIP)
C917727013,526,1,388266.07,388266.07,280,4,4,4,12,Champions (핵심 VIP)
C91773410,691,1,388934.41,388934.41,115,4,4,4,12,Champions (핵심 VIP)
C917933022,681,1,90738.48,90738.48,125,4,4,3,11,Champions (핵심 VIP)
C917988181,371,1,2166731.44,2166731.44,435,4,4,4,12,Champions (핵심 VIP)
C917994883,379,1,79584.4,79584.4,427,4,4,3,11,Champions (핵심 VIP)
C917997342,493,1,60508.04,60508.04,313,4,4,3,11,Champions (핵심 VIP)
C918181779,322,1,283355.21,283355.21,484,3,4,4,11,Champions (핵심 VIP)
C918398190,324,1,406776.4,406776.4,482,3,4,4,11,Champions (핵심 VIP)
C91848462,402,3,66969.8114638079,22323.270487935966,404,4,4,3,11,Champions (핵심 VIP)
C918511774,298,1,204318.83,204318.83,508,3,4,4,11,Champions (핵심 VIP)
C918605170,369,1,343379.58,343379.58,437,4,4,4,12,Champions (핵심 VIP)
C918608099,277,1,196854.73,196854.73,529,3,4,4,11,Champions (핵심 VIP)
C918677898,300,1,281244.0,281244.0,506,3,4,4,11,Champions (핵심 VIP)
C918744025,476,3,509666.2429378247,169888.74764594156,330,4,4,4,12,Champions (핵심 VIP)
C918826009,376,1,151001.12,151001.12,430,4,4,3,11,Champions (핵심 VIP)
C9188307,308,1,209560.45,209560.45,498,3,4,4,11,Champions (핵심 VIP)
C918832830,325,1,1822269.44,1822269.44,481,3,4,4,11,Champions (핵심 VIP)
C91885581,303,5,1089426.6390283653,217885.32780567306,503,3,4,4,11,Champions (핵심 VIP)
C918911824,282,1,193540.09,193540.09,524,3,4,4,11,Champions (핵심 VIP)
C9189550,335,1,380652.91,380652.91,471,3,4,4,11,Champions (핵심 VIP)
C918984229,280,1,369527.49,369527.49,526,3,4,4,11,Champions (핵심 VIP)
C919210256,444,5,636924.0734915212,127384.81469830424,362,4,4,4,12,Champions (핵심 VIP)
C919245130,404,1,94919.58,94919.58,402,4,4,3,11,Champions (핵심 VIP)
C919347230,406,1,53608.63,53608.63,400,4,4,3,11,Champions (핵심 VIP)
C919391798,306,1,196478.31,196478.31,500,3,4,4,11,Champions (핵심 VIP)
C919425575,354,1,315570.4,315570.4,452,4,4,4,12,Champions (핵심 VIP)
C919569720,399,1,202139.2,202139.2,407,4,4,4,12,Champions (핵심 VIP)
C919581767,379,1,158719.4,158719.4,427,4,4,3,11,Champions (핵심 VIP)
C919605423,287,1,195320.8,195320.8,519,3,4,4,11,Champions (핵심 VIP)
C919617973,330,1,287818.53,287818.53,476,3,4,4,11,Champions (핵심 VIP)
C919733619,255,1,200041.97,200041.97,551,3,4,4,11,Champions (핵심 VIP)
C919781831,354,1,377473.79,377473.79,452,4,4,4,12,Champions (핵심 VIP)
C919834944,283,1,230505.28,230505.28,523,3,4,4,11,Champions (핵심 VIP)
C919877657,360,1,81778.85,81778.85,446,4,4,3,11,Champions (핵심 VIP)
C920015149,328,5,2338674.9268083386,467734.9853616677,478,3,4,4,11,Champions (핵심 VIP)
C920040730,297,1,402261.68,402261.68,509,3,4,4,11,Champions (핵심 VIP)
C920274086,426,1,80311.7,80311.7,380,4,4,3,11,Champions (핵심 VIP)
C920363778,400,1,207317.65,207317.65,406,4,4,4,12,Champions (핵심 VIP)
C920388462,283,1,201556.71,201556.71,523,3,4,4,11,Champions (핵심 VIP)
C920514317,374,1,241753.49,241753.49,432,4,4,4,12,Champions (핵심 VIP)
C920676973,432,4,176519.8705266662,44129.96763166655,374,4,4,3,11,Champions (핵심 VIP)
C920788200,589,1,226740.79,226740.79,217,4,4,4,12,Champions (핵심 VIP)
C920807788,394,1,359652.9,359652.9,412,4,4,4,12,Champions (핵심 VIP)
C920820268,304,1,10000000.0,10000000.0,502,3,4,4,11,Champions (핵심 VIP)
C920907466,373,1,735539.51,735539.51,433,4,4,4,12,Champions (핵심 VIP)
C92105941,381,1,86176.68,86176.68,425,4,4,3,11,Champions (핵심 VIP)
C921123353,356,3,326152.8796910299,108717.62656367663,450,4,4,4,12,Champions (핵심 VIP)
C921163015,396,1,1058577.7,1058577.7,410,4,4,4,12,Champions (핵심 VIP)
C921211212,402,1,106230.58,106230.58,404,4,4,3,11,Champions (핵심 VIP)
C921234028,255,1,233066.28,233066.28,551,3,4,4,11,Champions (핵심 VIP)
C921243400,356,4,234989.19696068988,58747.29924017247,450,4,4,4,12,Champions (핵심 VIP)
C921274615,355,1,379437.16,379437.16,451,4,4,4,12,Champions (핵심 VIP)
C921438671,499,5,213423.32293195036,42684.66458639007,307,4,4,4,12,Champions (핵심 VIP)
C921511852,375,1,138078.85,138078.85,431,4,4,3,11,Champions (핵심 VIP)
C921572083,259,1,200311.77,200311.77,547,3,4,4,11,Champions (핵심 VIP)
C921597992,382,1,182189.65,182189.65,424,4,4,3,11,Champions (핵심 VIP)
C921630153,394,1,1667885.73,1667885.73,412,4,4,4,12,Champions (핵심 VIP)
C92171066,528,1,210446.95,210446.95,278,4,4,4,12,Champions (핵심 VIP)
C921734353,355,1,2115653.55,2115653.55,451,4,4,4,12,Champions (핵심 VIP)
C921870353,451,5,1337262.6116751414,267452.5223350283,355,4,4,4,12,Champions (핵심 VIP)
C921879629,375,1,58327.39,58327.39,431,4,4,3,11,Champions (핵심 VIP)
C922026810,451,5,1392471.3099356405,278494.2619871281,355,4,4,4,12,Champions (핵심 VIP)
C922064400,374,1,255850.17,255850.17,432,4,4,4,12,Champions (핵심 VIP)
C922142779,300,1,434666.68,434666.68,506,3,4,4,11,Champions (핵심 VIP)
C922194327,372,1,167580.87,167580.87,434,4,4,3,11,Champions (핵심 VIP)
C922237478,347,1,216373.16,216373.16,459,3,4,4,11,Champions (핵심 VIP)
C922242729,255,1,191600.17,191600.17,551,3,4,4,11,Champions (핵심 VIP)
C9222824,258,1,221629.33,221629.33,548,3,4,4,11,Champions (핵심 VIP)
C922600602,305,1,338640.38,338640.38,501,3,4,4,11,Champions (핵심 VIP)
C922605201,350,1,72420.75,72420.75,456,4,4,3,11,Champions (핵심 VIP)
C922707735,306,1,194335.67,194335.67,500,3,4,4,11,Champions (핵심 VIP)
C922869726,375,1,126522.86,126522.86,431,4,4,3,11,Champions (핵심 VIP)
C923004534,307,1,263397.75,263397.75,499,3,4,4,11,Champions (핵심 VIP)
C92302996,282,1,257125.18,257125.18,524,3,4,4,11,Champions (핵심 VIP)
C923123357,323,1,366938.34,366938.34,483,3,4,4,11,Champions (핵심 VIP)
C92314292,330,1,346216.91,346216.91,476,3,4,4,11,Champions (핵심 VIP)
C923235905,331,4,992243.6813157419,248060.92032893546,475,3,4,4,11,Champions (핵심 VIP)
C923300580,351,1,235482.63,235482.63,455,4,4,4,12,Champions (핵심 VIP)
C923304177,373,1,482510.53,482510.53,433,4,4,4,12,Champions (핵심 VIP)
C923337428,664,4,915728.8359291763,228932.20898229408,142,4,4,4,12,Champions (핵심 VIP)
C923489903,394,1,60937.24,60937.24,412,4,4,3,11,Champions (핵심 VIP)
C923540926,379,1,324883.25,324883.25,427,4,4,4,12,Champions (핵심 VIP)
C923542889,401,1,73230.47,73230.47,405,4,4,3,11,Champions (핵심 VIP)
C923634457,404,1,98654.89,98654.89,402,4,4,3,11,Champions (핵심 VIP)
C923664136,300,1,340324.9,340324.9,506,3,4,4,11,Champions (핵심 VIP)
C923855189,396,1,380043.04,380043.04,410,4,4,4,12,Champions (핵심 VIP)
C923880297,405,1,92786.68,92786.68,401,4,4,3,11,Champions (핵심 VIP)
C923939954,399,1,381622.54,381622.54,407,4,4,4,12,Champions (핵심 VIP)
C92396007,325,1,290400.53,290400.53,481,3,4,4,11,Champions (핵심 VIP)
C923966078,354,1,585614.34,585614.34,452,4,4,4,12,Champions (핵심 VIP)
C924092594,520,1,228581.81,228581.81,286,4,4,4,12,Champions (핵심 VIP)
C924107531,378,1,134777.43,134777.43,428,4,4,3,11,Champions (핵심 VIP)
C924111903,349,1,222069.64,222069.64,457,4,4,4,12,Champions (핵심 VIP)
C924185088,331,1,408896.26,408896.26,475,3,4,4,11,Champions (핵심 VIP)
C92424793,356,3,102961.004634223,34320.33487807433,450,4,4,3,11,Champions (핵심 VIP)
C924490283,299,1,659869.58,659869.58,507,3,4,4,11,Champions (핵심 VIP)
C924502247,253,1,396933.96,396933.96,553,3,4,4,11,Champions (핵심 VIP)
C92455696,397,1,358641.45,358641.45,409,4,4,4,12,Champions (핵심 VIP)
C924652936,399,1,69610.02,69610.02,407,4,4,3,11,Champions (핵심 VIP)
C924678103,280,1,605684.44,605684.44,526,3,4,4,11,Champions (핵심 VIP)
C924714872,377,4,889834.3212068342,222458.58030170854,429,4,4,4,12,Champions (핵심 VIP)
C924917234,378,1,188159.12,188159.12,428,4,4,3,11,Champions (핵심 VIP)
C925038337,328,1,419618.06,419618.06,478,3,4,4,11,Champions (핵심 VIP)
C925226852,257,1,217089.83,217089.83,549,3,4,4,11,Champions (핵심 VIP)
C92528913,329,1,212057.76,212057.76,477,3,4,4,11,Champions (핵심 VIP)
C925351545,300,1,204219.39,204219.39,506,3,4,4,11,Champions (핵심 VIP)
C925361703,359,1,130303.65,130303.65,447,4,4,3,11,Champions (핵심 VIP)
C925459223,325,5,9424991.619593605,1884998.3239187212,481,3,4,4,11,Champions (핵심 VIP)
C925665747,441,3,755977.1914489532,251992.39714965108,365,4,4,4,12,Champions (핵심 VIP)
C925791381,395,1,176335.22,176335.22,411,4,4,3,11,Champions (핵심 VIP)
C925901717,400,1,696020.62,696020.62,406,4,4,4,12,Champions (핵심 VIP)
C926044243,252,1,252361.78,252361.78,554,3,4,4,11,Champions (핵심 VIP)
C926045998,321,1,203344.99,203344.99,485,3,4,4,11,Champions (핵심 VIP)
C926052715,474,1,44760.55,44760.55,332,4,4,3,11,Champions (핵심 VIP)
C926113583,251,1,204826.42,204826.42,555,3,4,4,11,Champions (핵심 VIP)
C926243026,350,1,257424.08,257424.08,456,4,4,4,12,Champions (핵심 VIP)
C926293992,276,1,220477.09,220477.09,530,3,4,4,11,Champions (핵심 VIP)
C926484772,688,1,213871.0,213871.0,118,4,4,4,12,Champions (핵심 VIP)
C926493863,407,1,864913.15,864913.15,399,4,4,4,12,Champions (핵심 VIP)
C926572834,349,1,563141.86,563141.86,457,4,4,4,12,Champions (핵심 VIP)
C926651035,378,1,495247.27,495247.27,428,4,4,4,12,Champions (핵심 VIP)
C926658623,372,1,383555.81,383555.81,434,4,4,4,12,Champions (핵심 VIP)
C926674456,305,1,223564.26,223564.26,501,3,4,4,11,Champions (핵심 VIP)
C926698772,468,4,1714740.8837497155,428685.2209374289,338,4,4,4,12,Champions (핵심 VIP)
C926948441,350,1,311365.79,311365.79,456,4,4,4,12,Champions (핵심 VIP)
C927206389,324,1,214025.77,214025.77,482,3,4,4,11,Champions (핵심 VIP)
C927311410,381,1,5680182.86,5680182.86,425,4,4,4,12,Champions (핵심 VIP)
C927344584,327,1,1972718.05,1972718.05,479,3,4,4,11,Champions (핵심 VIP)
C927517937,396,1,282036.73,282036.73,410,4,4,4,12,Champions (핵심 VIP)
C927519829,397,1,226910.17,226910.17,409,4,4,4,12,Champions (핵심 VIP)
C927638676,692,1,145156.7,145156.7,114,4,4,3,11,Champions (핵심 VIP)
C927643292,329,1,253249.09,253249.09,477,3,4,4,11,Champions (핵심 VIP)
C927747661,324,3,808663.5460461753,269554.5153487251,482,3,4,4,11,Champions (핵심 VIP)
C928061824,281,5,2057859.2293464388,411571.84586928773,525,3,4,4,11,Champions (핵심 VIP)
C928212332,372,1,136324.46,136324.46,434,4,4,3,11,Champions (핵심 VIP)
C928268523,299,1,516860.36,516860.36,507,3,4,4,11,Champions (핵심 VIP)
C928504308,396,1,105188.88,105188.88,410,4,4,3,11,Champions (핵심 VIP)
C92858600,380,1,378242.9,378242.9,426,4,4,4,12,Champions (핵심 VIP)
C928589037,354,1,114156.4,114156.4,452,4,4,3,11,Champions (핵심 VIP)
C928636489,402,1,384112.88,384112.88,404,4,4,4,12,Champions (핵심 VIP)
C928648000,280,5,258000.66844037137,51600.133688074275,526,3,4,4,11,Champions (핵심 VIP)
C92869008,394,1,489685.52,489685.52,412,4,4,4,12,Champions (핵심 VIP)
C928829926,251,1,369252.52,369252.52,555,3,4,4,11,Champions (핵심 VIP)
C929136712,351,1,155983.21,155983.21,455,4,4,3,11,Champions (핵심 VIP)
C929183552,330,1,212151.42,212151.42,476,3,4,4,11,Champions (핵심 VIP)
C929215821,379,1,625565.78,625565.78,427,4,4,4,12,Champions (핵심 VIP)
C929263003,297,4,2807894.4425032046,701973.6106258011,509,3,4,4,11,Champions (핵심 VIP)
C929276644,400,1,61309.14,61309.14,406,4,4,3,11,Champions (핵심 VIP)
C929355055,371,3,566671.9034926707,188890.63449755692,435,4,4,4,12,Champions (핵심 VIP)
C929366306,376,1,411610.78,411610.78,430,4,4,4,12,Champions (핵심 VIP)
C929547715,280,1,987884.76,987884.76,526,3,4,4,11,Champions (핵심 VIP)
C929647258,307,1,1214693.62,1214693.62,499,3,4,4,11,Champions (핵심 VIP)
C929742440,351,1,2205942.16,2205942.16,455,4,4,4,12,Champions (핵심 VIP)
C929994321,379,1,244945.77,244945.77,427,4,4,4,12,Champions (핵심 VIP)
C930013415,732,3,860169.4358623573,286723.14528745244,74,4,4,4,12,Champions (핵심 VIP)
C930067846,544,1,212189.73,212189.73,262,4,4,4,12,Champions (핵심 VIP)
C930136583,252,1,401836.54,401836.54,554,3,4,4,11,Champions (핵심 VIP)
C930159345,469,1,43974.76,43974.76,337,4,4,3,11,Champions (핵심 VIP)
C93022373,346,1,209448.24,209448.24,460,3,4,4,11,Champions (핵심 VIP)
C93032366,395,1,561151.14,561151.14,411,4,4,4,12,Champions (핵심 VIP)
C930428251,548,1,124990.07,124990.07,258,4,4,3,11,Champions (핵심 VIP)
C9307363,403,5,1294399.524521996,258879.9049043992,403,4,4,4,12,Champions (핵심 VIP)
C93077749,308,1,390007.79,390007.79,498,3,4,4,11,Champions (핵심 VIP)
C930891071,302,1,285448.35,285448.35,504,3,4,4,11,Champions (핵심 VIP)
C931010991,403,1,63804.21,63804.21,403,4,4,3,11,Champions (핵심 VIP)
C931224089,626,1,55740.39,55740.39,180,4,4,3,11,Champions (핵심 VIP)
C931401490,321,1,936485.2,936485.2,485,3,4,4,11,Champions (핵심 VIP)
C931512927,377,1,185020.81,185020.81,429,4,4,3,11,Champions (핵심 VIP)
C931555059,573,1,199470.09,199470.09,233,4,4,4,12,Champions (핵심 VIP)
C931604232,253,1,1419691.92,1419691.92,553,3,4,4,11,Champions (핵심 VIP)
C93170117,428,1,78938.12,78938.12,378,4,4,3,11,Champions (핵심 VIP)
C931823166,522,1,249600.47,249600.47,284,4,4,4,12,Champions (핵심 VIP)
C931889646,332,1,580555.05,580555.05,474,3,4,4,11,Champions (핵심 VIP)
C931947331,594,1,104753.95,104753.95,212,4,4,3,11,Champions (핵심 VIP)
C932012513,347,1,225921.46,225921.46,459,3,4,4,11,Champions (핵심 VIP)
C93217806,331,1,287312.63,287312.63,475,3,4,4,11,Champions (핵심 VIP)
C932191181,378,1,109357.21,109357.21,428,4,4,3,11,Champions (핵심 VIP)
C932236129,408,1,1528224.32,1528224.32,398,4,4,4,12,Champions (핵심 VIP)
C93226760,329,3,446943.3262779132,148981.1087593044,477,3,4,4,11,Champions (핵심 VIP)
C9323156,401,1,161273.96,161273.96,405,4,4,3,11,Champions (핵심 VIP)
C932356204,299,1,228439.97,228439.97,507,3,4,4,11,Champions (핵심 VIP)
C932450890,688,1,1209376.89,1209376.89,118,4,4,4,12,Champions (핵심 VIP)
C932462743,331,1,264028.22,264028.22,475,3,4,4,11,Champions (핵심 VIP)
C932625215,353,1,1384725.34,1384725.34,453,4,4,4,12,Champions (핵심 VIP)
C932633198,346,1,1579336.63,1579336.63,460,3,4,4,11,Champions (핵심 VIP)
C932640110,492,1,107573.97,107573.97,314,4,4,3,11,Champions (핵심 VIP)
C932761425,253,1,356271.48,356271.48,553,3,4,4,11,Champions (핵심 VIP)
C932791768,348,1,132695.93,132695.93,458,4,4,3,11,Champions (핵심 VIP)
C932897890,378,1,175986.95,175986.95,428,4,4,3,11,Champions (핵심 VIP)
C933067269,402,1,449027.99,449027.99,404,4,4,4,12,Champions (핵심 VIP)
C933374267,374,1,161922.41,161922.41,432,4,4,3,11,Champions (핵심 VIP)
C933419539,282,1,301875.02,301875.02,524,3,4,4,11,Champions (핵심 VIP)
C933460995,418,3,370210.75540152646,123403.58513384215,388,4,4,4,12,Champions (핵심 VIP)
C93351977,544,1,313279.71,313279.71,262,4,4,4,12,Champions (핵심 VIP)
C933545399,370,1,45238.24,45238.24,436,4,4,3,11,Champions (핵심 VIP)
C933568074,371,1,148584.11,148584.11,435,4,4,3,11,Champions (핵심 VIP)
C9336590,545,1,269587.26,269587.26,261,4,4,4,12,Champions (핵심 VIP)
C933827055,279,1,1490912.22,1490912.22,527,3,4,4,11,Champions (핵심 VIP)
C934004725,353,1,118611.52,118611.52,453,4,4,3,11,Champions (핵심 VIP)
C934025037,328,1,3209647.44,3209647.44,478,3,4,4,11,Champions (핵심 VIP)
C934037179,252,1,288356.1,288356.1,554,3,4,4,11,Champions (핵심 VIP)
C934048372,404,1,51843.94,51843.94,402,4,4,3,11,Champions (핵심 VIP)
C93418156,280,1,290314.72,290314.72,526,3,4,4,11,Champions (핵심 VIP)
C934283094,403,1,242980.04,242980.04,403,4,4,4,12,Champions (핵심 VIP)
C934347628,369,3,95653.07788964134,31884.359296547114,437,4,4,3,11,Champions (핵심 VIP)
C934354506,372,1,324187.46,324187.46,434,4,4,4,12,Champions (핵심 VIP)
C934575294,492,5,113229.09586331144,22645.819172662286,314,4,4,3,11,Champions (핵심 VIP)
C934579034,379,1,57462.0,57462.0,427,4,4,3,11,Champions (핵심 VIP)
C934592360,400,4,424988.4442545461,106247.11106363652,406,4,4,4,12,Champions (핵심 VIP)
C934682642,298,1,285251.08,285251.08,508,3,4,4,11,Champions (핵심 VIP)
C934690882,350,1,1470597.82,1470597.82,456,4,4,4,12,Champions (핵심 VIP)
C934763527,322,1,962567.76,962567.76,484,3,4,4,11,Champions (핵심 VIP)
C934900840,349,1,66970.82,66970.82,457,4,4,3,11,Champions (핵심 VIP)
C93494086,380,1,229504.13,229504.13,426,4,4,4,12,Champions (핵심 VIP)
C934980411,355,1,137825.36,137825.36,451,4,4,3,11,Champions (핵심 VIP)
C935001551,377,1,406373.26,406373.26,429,4,4,4,12,Champions (핵심 VIP)
C935154038,355,1,66131.13,66131.13,451,4,4,3,11,Champions (핵심 VIP)
C935215137,346,1,397695.42,397695.42,460,3,4,4,11,Champions (핵심 VIP)
C935436697,469,1,52456.59,52456.59,337,4,4,3,11,Champions (핵심 VIP)
C935600399,522,1,416745.84,416745.84,284,4,4,4,12,Champions (핵심 VIP)
C935798679,405,1,184508.19,184508.19,401,4,4,3,11,Champions (핵심 VIP)
C935851822,403,1,335785.81,335785.81,403,4,4,4,12,Champions (핵심 VIP)
C936077511,350,1,180645.3,180645.3,456,4,4,3,11,Champions (핵심 VIP)
C936107001,369,1,491768.76,491768.76,437,4,4,4,12,Champions (핵심 VIP)
C936143412,373,1,906821.08,906821.08,433,4,4,4,12,Champions (핵심 VIP)
C936276532,370,1,207190.41,207190.41,436,4,4,4,12,Champions (핵심 VIP)
C936290646,311,1,923102.96,923102.96,495,3,4,4,11,Champions (핵심 VIP)
C936317147,256,4,326300.3158532686,81575.07896331715,550,3,4,4,11,Champions (핵심 VIP)
C93643671,307,1,678727.95,678727.95,499,3,4,4,11,Champions (핵심 VIP)
C936448708,406,1,142768.38,142768.38,400,4,4,3,11,Champions (핵심 VIP)
C936485384,402,1,80610.52,80610.52,404,4,4,3,11,Champions (핵심 VIP)
C93662826,398,1,111159.44,111159.44,408,4,4,3,11,Champions (핵심 VIP)
C936673424,402,1,97248.25,97248.25,404,4,4,3,11,Champions (핵심 VIP)
C93673262,372,1,86310.1,86310.1,434,4,4,3,11,Champions (핵심 VIP)
C936935286,686,1,256296.44,256296.44,120,4,4,4,12,Champions (핵심 VIP)
C937217338,351,1,112721.72,112721.72,455,4,4,3,11,Champions (핵심 VIP)
C937272627,372,1,463353.11,463353.11,434,4,4,4,12,Champions (핵심 VIP)
C937276740,400,1,271883.34,271883.34,406,4,4,4,12,Champions (핵심 VIP)
