nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency
C694679380,307,1,33319.27,33319.27,499
C694699640,474,5,515358.08188975544,103071.61637795108,332
C694765612,178,1,2379466.3,2379466.3,628
C694783406,215,1,8636.2,8636.2,591
C6947938,298,1,410994.94,410994.94,508
C694804913,400,4,1283426.343169866,320856.5857924665,406
C69481753,208,1,16416.44,16416.44,598
C694851795,165,1,5345.92,5345.92,641
C694900324,350,1,26487.89,26487.89,456
C694903825,405,1,42578.62,42578.62,401
C694907917,42,0,0.0,0.0,764
C694910027,235,1,404230.05,404230.05,571
C694917441,301,1,271658.54,271658.54,505
C694921257,19,0,0.0,0.0,787
C694955530,64,1,11156.650209376689,11156.650209376689,742
C69496114,209,1,147782.17,147782.17,597
C695015444,11,0,0.0,0.0,795
C695048377,35,0,0.0,0.0,771
C695083327,215,1,13244.88,13244.88,591
C695085504,333,1,178186.32,178186.32,473
C695103146,310,1,104649.89,104649.89,496
C695120349,181,1,358958.01,358958.01,625
C695179136,353,4,584787.2825731265,146196.82064328162,453
C695185687,404,1,138261.06,138261.06,402
C695197935,157,1,133438.9,133438.9,649
C695244003,305,1,302018.84,302018.84,501
C695270040,369,1,289017.54,289017.54,437
C695279866,41,0,0.0,0.0,765
C695317102,355,1,50876.68,50876.68,451
C695339142,259,1,22643.32,22643.32,547
C695364806,252,1,4832.91,4832.91,554
C695373088,347,1,21631.52,21631.52,459
C695385804,370,1,146490.95,146490.95,436
C695390951,322,1,233284.31,233284.31,484
C695469120,36,0,0.0,0.0,770
C695477105,9,0,0.0,0.0,797
C695478511,331,1,81270.12,81270.12,475
C695479287,514,1,283510.44,283510.44,292
C695479742,186,1,1720.01,1720.01,620
C695504041,42,0,0.0,0.0,764
C695524000,282,1,201132.5,201132.5,524
C695526692,191,1,88629.0,88629.0,615
C695536705,281,1,151990.39,151990.39,525
C695550372,206,1,1890.15,1890.15,600
C695564007,237,1,295912.91,295912.91,569
C695571939,227,1,310602.16,310602.16,579
C695597111,36,0,0.0,0.0,770
C695614523,8,0,0.0,0.0,798
C695650615,164,1,4088.62,4088.62,642
C695672647,255,1,315263.03,315263.03,551
C695724350,260,1,216421.87,216421.87,546
C695736236,427,4,489971.5189276697,122492.87973191742,379
C695761838,274,1,59206.85,59206.85,532
C695766584,694,1,61508.53,61508.53,112
C695789560,371,1,23181.12,23181.12,435
C695795749,38,0,0.0,0.0,768
C695812374,374,1,64888.7,64888.7,432
C695817408,373,1,113708.39,113708.39,433
C695836431,158,1,902.28,902.28,648
C695844896,37,0,0.0,0.0,769
C695863225,398,1,310834.03,310834.03,408
C695869890,155,1,5123.62,5123.62,651
C695892361,161,1,5372.03,5372.03,645
C695916337,380,1,121432.57,121432.57,426
C69592064,500,1,127178.03,127178.03,306
C695929615,161,1,223627.03,223627.03,645
C695950079,16,0,0.0,0.0,790
C69596920,9,0,0.0,0.0,797
C695987590,540,1,1121259.84,1121259.84,266
C696006188,323,1,1611.05,1611.05,483
C696009174,252,1,30177.69,30177.69,554
C696028110,186,1,7547.94,7547.94,620
C696041785,262,1,6455.24,6455.24,544
C696100530,309,1,6755.56,6755.56,497
C696101879,302,1,224107.09,224107.09,504
C696106913,380,3,729626.6636934488,243208.88789781625,426
C696132785,19,0,0.0,0.0,787
C69621039,135,1,88676.16,88676.16,671
C696213508,332,1,63438.63,63438.63,474
C696235994,407,1,120718.67,120718.67,399
C696237251,250,1,157400.72,157400.72,556
C696239240,258,1,202368.38,202368.38,548
C696248650,232,1,133867.65,133867.65,574
C69629378,286,1,104.87,104.87,520
C696298627,203,1,741335.18,741335.18,603
C696313003,163,1,311969.86,311969.86,643
C696320428,250,1,45559.79,45559.79,556
C696321789,158,1,16263.52,16263.52,648
C696349627,138,1,6728.48,6728.48,668
C696356143,385,1,19896.28,19896.28,421
C696360222,133,1,34056.11,34056.11,673
C696376687,348,1,475.1,475.1,458
C696380802,226,1,37784.01,37784.01,580
C696425624,329,4,1468266.9203184482,367066.73007961205,477
C696479345,15,0,0.0,0.0,791
C696480199,190,1,183335.78,183335.78,616
C696492140,350,1,1161.9,1161.9,456
C696536808,16,0,0.0,0.0,790
C696539777,135,1,345366.82,345366.82,671
C696543164,406,1,477848.44,477848.44,400
C696575836,282,1,73295.75,73295.75,524
C696585244,321,1,5779.54,5779.54,485
C696605462,403,1,959.9,959.9,403
C696654300,379,3,698838.8636681738,232946.28788939127,427
C696659980,283,1,58044.27,58044.27,523
C696667538,161,1,178911.23,178911.23,645
C696673523,403,1,69557.1,69557.1,403
C69670537,283,1,209254.93,209254.93,523
C696736192,250,1,266.78,266.78,556
C696745662,161,1,379675.04,379675.04,645
C696746222,139,1,260835.2,260835.2,667
C696761564,406,1,97446.7,97446.7,400
C696767039,356,1,1055.13,1055.13,450
C696787419,564,1,492061.17,492061.17,242
C696850296,139,1,205822.54,205822.54,667
C696858634,34,0,0.0,0.0,772
C69686038,394,1,36461.92,36461.92,412
C696862127,249,1,265351.38,265351.38,557
C696865933,155,1,23859.25,23859.25,651
C696873051,157,1,34993.21,34993.21,649
C696879676,396,1,1292858.53,1292858.53,410
C696938998,201,1,3732.11,3732.11,605
C696945411,399,1,211125.06,211125.06,407
C696970257,326,1,15153.0,15153.0,480
C696971196,14,0,0.0,0.0,792
C696973390,376,1,177.76,177.76,430
C696973645,352,1,337866.26,337866.26,454
C696991423,43,0,0.0,0.0,763
C696993443,141,1,6518.57,6518.57,665
C697023511,592,1,23605.72,23605.72,214
C697023893,402,1,390886.74,390886.74,404
C697048944,354,1,268049.86,268049.86,452
C697069872,396,1,436327.85,436327.85,410
C697093829,356,1,4734.21,4734.21,450
C697094410,278,1,57835.16,57835.16,528
C697100277,381,1,3689.49,3689.49,425
C697138917,395,1,51507.26,51507.26,411
C697146738,375,1,460361.86,460361.86,431
C697176897,35,0,0.0,0.0,771
C697179774,114,3,327955.6523482564,109318.55078275212,692
C697200562,252,1,6281.46,6281.46,554
C697219304,595,1,9009.68,9009.68,211
C697229548,380,1,8357.17,8357.17,426
C697321707,139,1,38869.89,38869.89,667
C697328617,211,1,362282.9,362282.9,595
C697328867,157,1,12965.72,12965.72,649
C697334377,18,0,0.0,0.0,788
C697344126,257,1,176465.8,176465.8,549
C697366720,179,1,1368.56,1368.56,627
C697379507,226,4,10409.891008580737,2602.472752145184,580
C697397131,329,1,2120.16,2120.16,477
C69742956,380,1,4936.04,4936.04,426
C697464148,228,1,364090.79,364090.79,578
C697470930,225,4,50930.313719932004,12732.578429983001,581
C697494054,282,1,105864.56,105864.56,524
C697496767,322,3,1346459.724795988,448819.9082653294,484
C697501106,42,0,0.0,0.0,764
C697507166,282,1,72615.59,72615.59,524
C697522220,18,0,0.0,0.0,788
C697525822,37,0,0.0,0.0,769
C697538939,423,4,14158.981622245574,3539.7454055613935,383
C697544266,249,1,8179.47,8179.47,557
C697553106,210,1,46654.75,46654.75,596
C697570101,211,1,228663.06,228663.06,595
C69758517,168,1,1378.73,1378.73,638
C697594825,155,1,32397.33,32397.33,651
C69761492,348,1,421940.83,421940.83,458
C697619925,12,0,0.0,0.0,794
C697790383,164,1,241806.96,241806.96,642
C697799210,520,1,4166.56,4166.56,286
C697814122,225,1,260047.3,260047.3,581
C697883822,212,1,8184.64,8184.64,594
C697906832,350,1,2080056.17,2080056.17,456
C697919540,234,1,380395.16,380395.16,572
C697932264,193,1,7625.08,7625.08,613
C697938645,136,1,82691.35,82691.35,670
C697942265,329,1,64532.87,64532.87,477
C697948715,590,1,7867.53,7867.53,216
C697948818,179,1,664908.58,664908.58,627
C697954465,192,1,2373.07,2373.07,614
C697973535,187,1,1198786.7,1198786.7,619
C69797653,19,0,0.0,0.0,787
C697978467,402,1,69049.51,69049.51,404
C697981990,275,1,97749.82,97749.82,531
C697988179,256,1,3067.12,3067.12,550
C69801955,327,1,180678.15,180678.15,479
C69807467,34,0,0.0,0.0,772
C6980933,258,1,4891.64,4891.64,548
C698141687,307,1,38035.6,38035.6,499
C698153669,44,0,0.0,0.0,762
C69817246,376,1,10242.19,10242.19,430
C698183188,550,1,734.25,734.25,256
C698225385,14,0,0.0,0.0,792
C698233440,522,1,250204.78,250204.78,284
C698238459,186,1,36603.65,36603.65,620
C698250133,305,5,5596.070721898497,1119.2141443796995,501
C698268099,350,1,194467.01,194467.01,456
C698290662,19,0,0.0,0.0,787
C698312873,209,1,351503.39,351503.39,597
C698346203,374,1,305098.61,305098.61,432
C698377623,184,1,399616.03,399616.03,622
C698388746,36,0,0.0,0.0,770
C698403328,239,1,13863.79,13863.79,567
C698424278,214,1,13243.8,13243.8,592
C698433321,161,1,135737.1,135737.1,645
C698458397,380,1,405125.26,405125.26,426
C698461889,280,1,301652.57,301652.57,526
C698490918,413,1,203597.16,203597.16,393
C698505800,14,0,0.0,0.0,792
C698512744,19,0,0.0,0.0,787
C698591299,384,1,463974.16,463974.16,422
C698591925,204,1,102022.13,102022.13,602
C69860142,8,0,0.0,0.0,798
C698601603,372,1,12587.1,12587.1,434
C698627706,214,1,17079.75,17079.75,592
C69863571,133,1,81400.38,81400.38,673
C698680580,357,1,251243.27,251243.27,449
C698731500,403,1,57994.07,57994.07,403
C698735908,212,1,11056.64,11056.64,594
C698740440,376,1,382747.58,382747.58,430
C698759471,277,1,153630.3,153630.3,529
C698765546,163,1,1857.39,1857.39,643
C698784822,404,1,69515.23,69515.23,402
C698839412,252,1,143076.08,143076.08,554
C698844461,163,1,12521.7,12521.7,643
C698907241,35,0,0.0,0.0,771
C69890883,355,1,166807.15,166807.15,451
C698920444,449,5,2486988.670644834,497397.7341289668,357
C698932610,11,0,0.0,0.0,795
C698965933,400,1,654673.42,654673.42,406
C699008320,180,1,478764.2,478764.2,626
C699011707,153,1,254249.22,254249.22,653
C699015836,36,0,0.0,0.0,770
C699019358,41,0,0.0,0.0,765
C699023288,758,3,674403.771236062,224801.25707868734,48
C699042176,350,1,87100.83,87100.83,456
C6990570,18,0,0.0,0.0,788
C699093628,206,1,12236.74,12236.74,600
C699117934,58,0,0.0,0.0,748
C699127969,375,4,863478.7904958877,215869.69762397194,431
C699138770,140,1,177819.34,177819.34,666
C699153301,330,1,189578.88,189578.88,476
C699161811,36,0,0.0,0.0,770
C699181822,20,0,0.0,0.0,786
C699279828,588,1,14897.19,14897.19,218
C699342734,283,1,466698.48,466698.48,523
C699381269,35,0,0.0,0.0,771
C699383133,322,1,10309.53,10309.53,484
C699389303,349,1,3614.25,3614.25,457
C699448002,371,1,440208.62,440208.62,435
C699458748,311,1,7904.96,7904.96,495
C699471914,280,1,146044.51,146044.51,526
C699472547,304,1,329940.74,329940.74,502
C699482486,10,0,0.0,0.0,796
C699516216,21,0,0.0,0.0,785
C699516569,396,1,154867.26,154867.26,410
C699518326,20,0,0.0,0.0,786
C69953295,138,1,169924.46,169924.46,668
C699539678,369,1,178926.54,178926.54,437
C699544705,164,1,13093.21,13093.21,642
C699560764,207,1,45984.95,45984.95,599
C699562825,307,1,150932.51,150932.51,499
C699574439,208,1,17845.94,17845.94,598
C699596403,13,0,0.0,0.0,793
C699608982,354,1,23083.39,23083.39,452
C699613117,162,1,4672.28,4672.28,644
C699622979,370,1,269079.11,269079.11,436
C699636887,164,1,2612.55,2612.55,642
C699668091,262,1,52178.02,52178.02,544
C699672771,95,1,11921.04,11921.04,711
C699690994,373,1,597849.84,597849.84,433
C699705568,255,1,103385.32,103385.32,551
C699722050,379,4,185486.94261839264,46371.73565459816,427
C699771977,379,1,153610.17,153610.17,427
C699789439,205,1,185271.72,185271.72,601
C69979392,18,0,0.0,0.0,788
C699870981,14,0,0.0,0.0,792
C699969643,283,1,5119.59,5119.59,523
C699985140,565,1,195025.15,195025.15,241
C700001406,279,1,248873.57,248873.57,527
C700008842,306,1,110427.24,110427.24,500
C700023867,19,0,0.0,0.0,787
C700046826,188,1,11839.97,11839.97,618
C700047462,155,1,86074.43,86074.43,651
C700067223,16,0,0.0,0.0,790
C700108658,325,1,1805.88,1805.88,481
C700130284,400,1,63313.89,63313.89,406
C700131019,233,1,11443.26,11443.26,573
C700154983,202,1,4959.1,4959.1,604
C700190110,18,0,0.0,0.0,788
C700216862,332,1,76248.72,76248.72,474
C70021751,276,1,18311.12,18311.12,530
C700246483,330,1,99215.94,99215.94,476
C700260232,226,1,257492.66,257492.66,580
C700263945,212,1,184936.07,184936.07,594
C700306400,16,0,0.0,0.0,790
C700352494,130,1,204447.61,204447.61,676
C700394424,39,0,0.0,0.0,767
C700396929,347,1,2020.2,2020.2,459
C700406785,375,1,637912.06,637912.06,431
C700411869,208,1,151936.31,151936.31,598
C700431427,40,0,0.0,0.0,766
C700491766,11,0,0.0,0.0,795
C700508724,130,1,105053.34,105053.34,676
C700525375,228,1,60335.23,60335.23,578
C700542352,279,1,68591.24,68591.24,527
C700550614,277,1,314640.3,314640.3,529
C700550754,232,1,26092.22,26092.22,574
C700571542,132,1,96505.6,96505.6,674
C700574801,232,1,173350.48,173350.48,574
C700627124,354,1,169514.82,169514.82,452
C700634349,229,1,925393.17,925393.17,577
C700653290,42,0,0.0,0.0,764
C700734449,160,1,169687.35,169687.35,646
C700752873,119,1,181043.99,181043.99,687
C700757417,129,1,145201.98,145201.98,677
C700775809,18,0,0.0,0.0,788
C700776370,277,1,195689.43,195689.43,529
C70079875,206,1,3136.97,3136.97,600
C700808891,184,1,185707.1,185707.1,622
C70081178,307,1,53597.79,53597.79,499
C700823335,16,0,0.0,0.0,790
C700824692,282,1,80597.28,80597.28,524
C700832234,40,0,0.0,0.0,766
C700880313,409,1,31542.56,31542.56,397
C700885259,213,1,21462.37,21462.37,593
C700891370,490,1,47071.08,47071.08,316
C700895499,398,1,425298.8,425298.8,408
C700895536,19,0,0.0,0.0,787
C70092904,205,1,124672.39,124672.39,601
C700947062,405,1,16640.98,16640.98,401
C700952486,264,1,1038058.46,1038058.46,542
C700970376,160,1,327494.57,327494.57,646
C700981503,332,1,140090.52,140090.52,474
C700981996,133,1,222381.56,222381.56,673
C701008595,492,1,4182.75,4182.75,314
C701049456,162,1,7450.29,7450.29,644
C701069609,236,1,355844.1,355844.1,570
C701074599,160,1,24009.35,24009.35,646
C701088635,359,1,234966.95,234966.95,447
C701153318,188,1,13667.61,13667.61,618
C701163799,184,1,180089.93,180089.93,622
C701201218,138,1,188461.42,188461.42,668
C701202819,379,1,2046.31,2046.31,427
C701221420,210,1,18188.63,18188.63,596
C701236776,46,0,0.0,0.0,760
C701275114,136,1,28890.44,28890.44,670
C70129964,158,1,198325.24,198325.24,648
C701318958,162,1,395991.6,395991.6,644
C701341840,331,5,1906442.7692029283,381288.55384058564,475
C70134566,370,1,18877.03,18877.03,436
C701351484,261,1,2049.63,2049.63,545
C70137063,386,1,9009.53,9009.53,420
C701393941,260,1,9580.18,9580.18,546
C701398068,21,0,0.0,0.0,785
C701414018,63,1,329619.7794612908,329619.7794612908,743
C701414747,587,1,402528.37,402528.37,219
C701427971,354,1,1103.56,1103.56,452
C701431738,332,1,162917.54,162917.54,474
C701455320,522,1,92400.8,92400.8,284
C701457395,661,1,309256.06,309256.06,145
C701486728,189,1,160481.87,160481.87,617
C701514865,356,1,218231.59,218231.59,450
C701529656,163,1,965662.62,965662.62,643
C701535692,345,1,205580.51,205580.51,461
C701545275,14,0,0.0,0.0,792
C701555081,444,5,24329.073201820003,4865.814640364,362
C701562795,399,1,37433.84,37433.84,407
C701609842,133,1,130410.37,130410.37,673
C701647338,206,1,32195.41,32195.41,600
C701652834,251,1,34257.84,34257.84,555
C701671210,156,1,13604.86,13604.86,650
C701690818,280,1,7887.15,7887.15,526
C701698492,492,1,261480.49,261480.49,314
C701715122,181,1,296337.64,296337.64,625
C701716823,40,0,0.0,0.0,766
C701730207,255,1,3997.6,3997.6,551
C701733700,370,1,138434.51,138434.51,436
C701736676,324,1,24655.82,24655.82,482
C7017418,356,1,6314.74,6314.74,450
C701784122,350,1,6141.87,6141.87,456
C70185867,129,1,5656.06,5656.06,677
C701883632,234,1,7047.88,7047.88,572
C701919183,10,0,0.0,0.0,796
C701971054,326,1,80545.35,80545.35,480
C701996619,260,1,31373.86,31373.86,546
C702013115,205,1,24465.3,24465.3,601
C702018607,211,1,191750.32,191750.32,595
C702045637,154,1,3049.23,3049.23,652
C702046160,187,1,6659.05,6659.05,619
C702053367,230,1,23592.88,23592.88,576
C702058381,394,1,37969.19,37969.19,412
C702063873,256,1,3964.38,3964.38,550
C70208605,131,1,369241.59,369241.59,675
C70209652,405,1,5253.77,5253.77,401
C702097520,346,1,76989.7,76989.7,460
C702110815,403,1,196089.31,196089.31,403
C702185647,235,5,37540.32454928909,7508.064909857819,571
C702194099,204,1,6811.47,6811.47,602
C702218835,201,1,12911.19,12911.19,605
C702222585,376,1,22762.46,22762.46,430
C702244442,503,1,195555.73,195555.73,303
C702264747,254,1,3918.97,3918.97,552
C7022770,675,1,45311.53,45311.53,131
C702302253,179,1,18063.78,18063.78,627
C702311194,43,0,0.0,0.0,763
C70236236,180,1,596134.49,596134.49,626
C702382252,402,1,26058.68,26058.68,404
C702384036,374,1,217565.09,217565.09,432
C70239014,206,4,2358360.91928263,589590.2298206575,600
C702401012,235,1,191554.06,191554.06,571
C702418744,522,1,132454.67,132454.67,284
C702427523,138,1,31717.29,31717.29,668
C702484463,380,1,335247.73,335247.73,426
C702494193,400,1,43164.15,43164.15,406
C702509818,182,1,455.19,455.19,624
C702537357,159,1,3888.0,3888.0,647
C70255084,154,1,84717.73,84717.73,652
C702571097,159,1,318396.81,318396.81,647
C702592477,408,1,5058.76,5058.76,398
C702602895,130,1,236845.95,236845.95,676
C702626206,405,1,4810.95,4810.95,401
C702659129,540,1,396349.72,396349.72,266
C702659532,348,1,26543.32,26543.32,458
C702753103,44,0,0.0,0.0,762
C702782678,379,1,197723.65,197723.65,427
C702788532,133,1,478498.76,478498.76,673
C702789805,395,1,48367.11,48367.11,411
C702798417,695,1,26706.93,26706.93,111
C702799350,235,1,1508.42,1508.42,571
C702802215,233,1,13787.74,13787.74,573
C702816145,9,0,0.0,0.0,797
C702819278,227,1,4603.88,4603.88,579
C702826022,20,0,0.0,0.0,786
C702881897,191,1,5401.87,5401.87,615
C702891949,275,1,229449.81,229449.81,531
C702919143,140,1,8974.15,8974.15,666
C702968668,346,1,52692.04,52692.04,460
C702972831,186,1,64125.7,64125.7,620
C702980472,277,1,8955.68,8955.68,529
C703027401,131,1,48897.34,48897.34,675
C703041783,683,1,3098.57,3098.57,123
C703043834,257,1,97023.11,97023.11,549
C703046919,11,0,0.0,0.0,795
C703060221,381,1,6572.28,6572.28,425
C703096533,185,1,183007.23,183007.23,621
C703100564,374,1,23903.38,23903.38,432
C703104009,733,4,690123.7824531407,172530.94561328518,73
C703110850,154,1,109772.24,109772.24,652
C703125608,308,1,356402.54,356402.54,498
C70314557,348,1,6127.4,6127.4,458
C703157301,226,1,104756.52,104756.52,580
C703190081,300,1,351156.28,351156.28,506
C70320661,226,1,3393.86,3393.86,580
C703237688,232,1,260047.15,260047.15,574
C703256815,159,1,1691.64,1691.64,647
C703260612,139,1,179957.21,179957.21,667
C703264103,369,1,108871.54,108871.54,437
C703281361,155,1,241899.28,241899.28,651
C703302314,185,1,114454.3,114454.3,621
C703318695,351,1,5517.05,5517.05,455
C703330621,354,5,55801.05014610944,11160.210029221887,452
C703330652,373,1,481339.48,481339.48,433
C703352837,7,0,0.0,0.0,799
C703381698,141,1,61468.91,61468.91,665
C703382015,426,5,942130.2574021003,188426.05148042005,380
C703386530,132,1,413947.95,413947.95,674
C703408028,349,1,24973.16,24973.16,457
C703413559,592,1,81912.74,81912.74,214
C703428380,206,3,906266.3003026219,302088.76676754066,600
C703484282,262,1,5375.74,5375.74,544
C703506758,119,1,17888.93,17888.93,687
C703520175,231,1,14776.46,14776.46,575
C703560838,155,1,245255.14,245255.14,651
C703561847,183,1,251644.97,251644.97,623
C703576313,36,0,0.0,0.0,770
C703603728,182,1,359256.33,359256.33,624
C703691610,40,0,0.0,0.0,766
